######################################################################
#
# 	CONDITIONS OF USE
# ____________________________________________________________________
# 
# 
# The files are freely available for download and use on the condition 
# that APNIC will not be held responsible for any loss or damage 
# arising from the use of the information contained in these reports.
# 
# APNIC endeavours to the best of its ability to ensure the accuracy 
# of these reports; however, APNIC makes no guarantee in this regard.
# 
# In particular, it should be noted that these reports seek to 
# indicate where resources were first allocated or assigned. It is not
# intended that these reports be considered as an authoritative 
# statement of the location in which any specific resource may 
# currently be in use.
# 
# For more information see: 
#
#       https://www.apnic.net/db/rir-stats-format.html
# or
#	ftp://ftp.apnic.net/pub/apnic/stats/apnic/README.TXT
#
######################################################################
#
2|apnic|20121022|28464|19850701|20121019|+1000
apnic|PH|asn|23996|1|20040119|allocated
apnic|AU|asn|23997|1|20040119|allocated
apnic|AU|asn|23998|1|20050119|allocated
apnic|VN|asn|23999|1|20040120|allocated
apnic|MY|asn|24000|1|20040121|allocated
apnic|AU|asn|24001|1|20070411|allocated
apnic|HK|asn|24002|1|20040127|allocated
apnic|IN|asn|24003|1|20050429|allocated
apnic|IN|asn|24004|1|20040127|allocated
apnic|NZ|asn|24005|1|20040128|allocated
apnic|NZ|asn|24006|1|20040128|allocated
apnic|AU|asn|24007|1|20040130|allocated
apnic|AU|asn|24008|1|20040202|allocated
apnic|IN|asn|24009|1|20040203|allocated
apnic|HK|asn|24010|1|20040205|allocated
apnic|NZ|asn|24011|1|20100219|allocated
apnic|SG|asn|24012|1|20091023|allocated
apnic|AU|asn|24014|1|20050922|allocated
apnic|AU|asn|24015|1|20050922|allocated
apnic|MV|asn|24016|1|20040209|allocated
apnic|AU|asn|24017|1|20040211|allocated
apnic|HK|asn|24018|1|20050923|allocated
apnic|AU|asn|24019|1|20050927|allocated
apnic|MY|asn|24020|1|20040212|allocated
apnic|AU|asn|24021|1|20080326|allocated
apnic|KR|asn|24022|1|20040224|allocated
apnic|HK|asn|24023|1|20050927|allocated
apnic|AU|asn|24024|1|20040225|allocated
apnic|NZ|asn|24025|1|20040227|allocated
apnic|KR|asn|24026|2|20040301|allocated
apnic|MY|asn|24028|1|20040302|allocated
apnic|IN|asn|24029|1|20040305|allocated
apnic|SG|asn|24030|1|20040308|allocated
apnic|US|asn|24031|1|20040310|allocated
apnic|AU|asn|24032|1|20040310|allocated
apnic|AU|asn|24033|1|20070323|allocated
apnic|VN|asn|24035|1|20040316|allocated
apnic|AU|asn|24036|1|20040319|allocated
apnic|AU|asn|24037|1|20040319|allocated
apnic|SG|asn|24038|1|20040325|allocated
apnic|AU|asn|24039|1|20080529|allocated
apnic|TH|asn|24040|1|20040405|allocated
apnic|IN|asn|24041|1|20040406|allocated
apnic|TH|asn|24042|1|20050929|allocated
apnic|HK|asn|24043|1|20050929|allocated
apnic|IN|asn|24044|1|20070917|allocated
apnic|AU|asn|24045|1|20100119|allocated
apnic|AU|asn|24046|1|20051007|allocated
apnic|JP|asn|24047|1|20040408|allocated
apnic|ID|asn|24048|1|20040408|allocated
apnic|IN|asn|24049|1|20040408|allocated
apnic|BD|asn|24050|1|20040408|allocated
apnic|PK|asn|24051|1|20040408|allocated
apnic|ID|asn|24052|1|20040419|allocated
apnic|AU|asn|24053|1|20051010|allocated
apnic|NZ|asn|24054|1|20080530|allocated
apnic|IN|asn|24055|1|20070704|allocated
apnic|JP|asn|24056|1|20040421|allocated
apnic|ID|asn|24057|1|20040422|allocated
apnic|HK|asn|24058|1|20040423|allocated
apnic|CN|asn|24059|1|20051011|allocated
apnic|TH|asn|24060|1|20040504|allocated
apnic|AU|asn|24061|1|20051011|allocated
apnic|MY|asn|24063|1|20040511|allocated
apnic|AU|asn|24065|1|20080704|allocated
apnic|VN|asn|24066|1|20040526|allocated
apnic|TH|asn|24067|1|20040526|allocated
apnic|MY|asn|24068|1|20040527|allocated
apnic|AU|asn|24069|1|20040527|allocated
apnic|PH|asn|24070|1|20040528|allocated
apnic|PH|asn|24071|1|20051012|allocated
apnic|AU|asn|24072|1|20061116|allocated
apnic|AU|asn|24073|1|20040602|allocated
apnic|NZ|asn|24074|1|20040604|allocated
apnic|SG|asn|24075|1|20040607|allocated
apnic|TH|asn|24076|1|20040609|allocated
apnic|HK|asn|24077|1|20051013|allocated
apnic|AU|asn|24078|1|20040610|allocated
apnic|PH|asn|24079|1|20040610|allocated
apnic|IN|asn|24080|1|20040615|allocated
apnic|PH|asn|24081|1|20040616|allocated
apnic|TH|asn|24083|1|20040621|allocated
apnic|IN|asn|24084|1|20110715|allocated
apnic|VN|asn|24085|5|20040622|allocated
apnic|MY|asn|24090|1|20051014|allocated
apnic|PH|asn|24091|1|20051017|allocated
apnic|AU|asn|24092|1|20100622|allocated
apnic|AU|asn|24093|1|20040705|allocated
apnic|PH|asn|24094|2|20040706|allocated
apnic|SG|asn|24096|1|20040707|allocated
apnic|TH|asn|24097|1|20071008|allocated
apnic|AU|asn|24098|1|20071123|allocated
apnic|AU|asn|24100|1|20060609|allocated
apnic|AU|asn|24101|1|20040716|allocated
apnic|PH|asn|24102|1|20060421|allocated
apnic|IN|asn|24103|1|20040721|allocated
apnic|AU|asn|24104|1|20040721|allocated
apnic|AU|asn|24105|1|20040722|allocated
apnic|PH|asn|24106|1|20040723|allocated
apnic|NZ|asn|24107|1|20071120|allocated
apnic|AU|asn|24108|1|20040728|allocated
apnic|IN|asn|24109|1|20040728|allocated
apnic|AU|asn|24110|1|20040730|allocated
apnic|NZ|asn|24111|1|20040730|allocated
apnic|HK|asn|24112|1|20040802|allocated
apnic|AU|asn|24113|1|20091001|allocated
apnic|SG|asn|24114|1|20040805|allocated
apnic|HK|asn|24115|1|20040805|allocated
apnic|AU|asn|24116|1|20040805|allocated
apnic|AU|asn|24117|1|20040805|allocated
apnic|AU|asn|24118|1|20051018|allocated
apnic|PH|asn|24119|1|20040806|allocated
apnic|AU|asn|24120|1|20040806|allocated
apnic|SG|asn|24121|1|20040809|allocated
apnic|BD|asn|24122|1|20040809|allocated
apnic|NP|asn|24123|1|20040809|allocated
apnic|BD|asn|24124|1|20040809|allocated
apnic|AU|asn|24125|1|20111213|allocated
apnic|AU|asn|24126|1|20080207|allocated
apnic|IN|asn|24127|1|20040810|allocated
apnic|TH|asn|24128|1|20040813|allocated
apnic|AU|asn|24129|1|20040817|allocated
apnic|AU|asn|24130|1|20040819|allocated
apnic|PH|asn|24131|1|20040819|allocated
apnic|PH|asn|24132|1|20040819|allocated
apnic|CN|asn|24133|11|20040823|allocated
apnic|CN|asn|24144|1|20040823|allocated
apnic|CN|asn|24145|8|20040823|allocated
apnic|TW|asn|24153|20|20050711|allocated
apnic|VN|asn|24173|5|20051014|allocated
apnic|IN|asn|24178|1|20051024|allocated
apnic|PH|asn|24179|1|20051024|allocated
apnic|ID|asn|24180|1|20051024|allocated
apnic|NZ|asn|24181|1|20051026|allocated
apnic|HK|asn|24182|1|20051027|allocated
apnic|NZ|asn|24183|1|20051027|allocated
apnic|MV|asn|24184|1|20051027|allocated
apnic|IN|asn|24185|1|20051028|allocated
apnic|IN|asn|24186|1|20051028|allocated
apnic|TH|asn|24187|1|20051028|allocated
apnic|AU|asn|24188|1|20051028|allocated
apnic|NZ|asn|24189|1|20051028|allocated
apnic|TH|asn|24190|1|20051101|allocated
apnic|NZ|asn|24192|1|20051102|allocated
apnic|IN|asn|24193|1|20040826|allocated
apnic|ID|asn|24194|20|20040826|allocated
apnic|TH|asn|24214|1|20040903|allocated
apnic|AU|asn|24215|1|20040903|allocated
apnic|IN|asn|24216|1|20051102|allocated
apnic|TH|asn|24217|1|20040906|allocated
apnic|MY|asn|24218|1|20040903|allocated
apnic|AU|asn|24219|1|20040908|allocated
apnic|AU|asn|24220|1|20040908|allocated
apnic|PH|asn|24221|1|20040908|allocated
apnic|IN|asn|24222|1|20040910|allocated
apnic|AU|asn|24223|1|20040913|allocated
apnic|HK|asn|24224|1|20110713|allocated
apnic|NZ|asn|24226|1|20040922|allocated
apnic|AU|asn|24228|1|20040922|allocated
apnic|JP|asn|24229|1|20040923|allocated
apnic|AU|asn|24231|1|20040927|allocated
apnic|SG|asn|24232|1|20051102|allocated
apnic|AU|asn|24233|1|20040929|allocated
apnic|AU|asn|24234|1|20040930|allocated
apnic|TW|asn|24235|1|20040930|allocated
apnic|HK|asn|24236|1|20041001|allocated
apnic|TH|asn|24237|1|20041001|allocated
apnic|AU|asn|24238|1|20041005|allocated
apnic|KH|asn|24239|1|20041005|allocated
apnic|AU|asn|24240|1|20041008|allocated
apnic|PH|asn|24241|1|20041011|allocated
apnic|TH|asn|24242|1|20080530|allocated
apnic|AU|asn|24243|1|20041006|allocated
apnic|AF|asn|24244|1|20041006|allocated
apnic|AU|asn|24245|1|20041019|allocated
apnic|HK|asn|24246|1|20041019|allocated
apnic|SG|asn|24247|1|20041019|allocated
apnic|JP|asn|24248|50|20041019|allocated
apnic|PH|asn|24298|1|20041029|allocated
apnic|TH|asn|24299|1|20051103|allocated
apnic|AU|asn|24300|1|20100709|allocated
apnic|CN|asn|24301|1|20041105|allocated
apnic|MN|asn|24302|1|20090205|allocated
apnic|AU|asn|24303|1|20041112|allocated
apnic|HK|asn|24304|1|20041201|allocated
apnic|AU|asn|24305|1|20071123|allocated
apnic|PH|asn|24306|1|20041207|allocated
apnic|BD|asn|24307|2|20041207|allocated
apnic|IN|asn|24309|1|20041208|allocated
apnic|CN|asn|24310|1|20041208|allocated
apnic|CN|asn|24311|1|20041208|allocated
apnic|SG|asn|24312|1|20090716|allocated
apnic|AU|asn|24313|1|20041210|allocated
apnic|MY|asn|24314|1|20080603|allocated
apnic|AU|asn|24315|1|20041214|allocated
apnic|AU|asn|24316|1|20100916|allocated
apnic|AU|asn|24317|1|20041217|allocated
apnic|NZ|asn|24318|1|20041217|allocated
apnic|SG|asn|24319|1|20041217|allocated
apnic|MN|asn|24320|1|20041220|allocated
apnic|MY|asn|24321|1|20041221|allocated
apnic|BD|asn|24323|1|20041229|allocated
apnic|NZ|asn|24324|1|20041229|allocated
apnic|KH|asn|24325|1|20041230|allocated
apnic|TH|asn|24326|1|20041230|allocated
apnic|IN|asn|24327|1|20041231|allocated
apnic|TH|asn|24328|1|20080403|allocated
apnic|HK|asn|24329|1|20090624|allocated
apnic|AU|asn|24330|1|20050117|allocated
apnic|SG|asn|24331|1|20050121|allocated
apnic|IN|asn|24332|1|20070129|allocated
apnic|HK|asn|24333|1|20050128|allocated
apnic|HK|asn|24334|1|20050128|allocated
apnic|MO|asn|24335|1|20070606|allocated
apnic|JP|asn|24336|1|20050210|allocated
apnic|LA|asn|24337|1|20050218|allocated
apnic|AU|asn|24338|1|20050221|allocated
apnic|AU|asn|24339|1|20050223|allocated
apnic|AU|asn|24340|1|20050223|allocated
apnic|AU|asn|24341|1|20050223|allocated
apnic|BD|asn|24342|1|20050223|allocated
apnic|AU|asn|24343|1|20050225|allocated
apnic|TH|asn|24344|1|20050225|allocated
apnic|AU|asn|24345|1|20050225|allocated
apnic|AU|asn|24346|1|20050228|allocated
apnic|NZ|asn|24347|1|20050303|allocated
apnic|CN|asn|24348|25|20050303|allocated
apnic|MY|asn|24373|1|20050307|allocated
apnic|IN|asn|24374|1|20050308|allocated
apnic|AU|asn|24375|1|20050310|allocated
apnic|CN|asn|24376|1|20050311|allocated
apnic|PH|asn|24377|1|20050311|allocated
apnic|TH|asn|24378|1|20050315|allocated
apnic|TH|asn|24379|1|20050315|allocated
apnic|AU|asn|24380|1|20050317|allocated
apnic|AU|asn|24381|1|20050321|allocated
apnic|PH|asn|24383|1|20050323|allocated
apnic|NZ|asn|24384|5|20050329|allocated
apnic|BD|asn|24389|1|20050329|allocated
apnic|FJ|asn|24390|1|20050329|allocated
apnic|IN|asn|24391|1|20050330|allocated
apnic|IN|asn|24392|1|20080226|allocated
apnic|TH|asn|24393|1|20050412|allocated
apnic|AU|asn|24394|1|20050414|allocated
apnic|AU|asn|24395|1|20050414|allocated
apnic|HK|asn|24396|1|20050415|allocated
apnic|IN|asn|24397|1|20050415|allocated
apnic|NZ|asn|24398|1|20061023|allocated
apnic|HK|asn|24399|1|20050419|allocated
apnic|CN|asn|24400|1|20050419|allocated
apnic|CN|asn|24401|30|20050422|allocated
apnic|AU|asn|24431|1|20050426|allocated
apnic|BD|asn|24432|1|20050426|allocated
apnic|AU|asn|24433|2|20050426|allocated
apnic|PK|asn|24435|1|20050426|allocated
apnic|AU|asn|24436|2|20050427|allocated
apnic|AU|asn|24438|1|20050427|allocated
apnic|MH|asn|24439|1|20050503|allocated
apnic|PK|asn|24440|1|20090818|allocated
apnic|KH|asn|24441|1|20050506|allocated
apnic|MY|asn|24442|1|20050509|allocated
apnic|AU|asn|24443|1|20050511|allocated
apnic|CN|asn|24444|2|20050511|allocated
apnic|AU|asn|24446|1|20050512|allocated
apnic|AU|asn|24447|1|20050512|allocated
apnic|IN|asn|24448|1|20050512|allocated
apnic|HK|asn|24449|1|20050512|allocated
apnic|AU|asn|24450|1|20050512|allocated
apnic|PH|asn|24451|1|20050512|allocated
apnic|TH|asn|24453|1|20120925|allocated
apnic|HK|asn|24454|1|20050516|allocated
apnic|TH|asn|24455|1|20050519|allocated
apnic|PH|asn|24456|1|20050520|allocated
apnic|AU|asn|24457|1|20080620|allocated
apnic|PH|asn|24458|1|20050524|allocated
apnic|NZ|asn|24459|1|20100603|allocated
apnic|CN|asn|24460|1|20050525|allocated
apnic|MY|asn|24461|1|20050526|allocated
apnic|HK|asn|24462|1|20050530|allocated
apnic|AU|asn|24463|1|20050530|allocated
apnic|AU|asn|24464|1|20050530|allocated
apnic|TH|asn|24465|1|20050602|allocated
apnic|NZ|asn|24466|1|20050607|allocated
apnic|SG|asn|24467|1|20050609|allocated
apnic|IN|asn|24468|1|20050610|allocated
apnic|AU|asn|24469|1|20050610|allocated
apnic|JP|asn|24470|1|20050614|allocated
apnic|IN|asn|24471|1|20050616|allocated
apnic|TH|asn|24472|1|20060922|allocated
apnic|AU|asn|24473|1|20051103|allocated
apnic|NP|asn|24474|1|20051103|allocated
apnic|TH|asn|24475|1|20051103|allocated
apnic|AU|asn|24476|1|20051108|allocated
apnic|JP|asn|24477|1|20051109|allocated
apnic|KH|asn|24478|1|20051109|allocated
apnic|AU|asn|24479|1|20051111|allocated
apnic|AU|asn|24480|1|20051114|allocated
apnic|BD|asn|24481|1|20051115|allocated
apnic|SG|asn|24482|1|20051116|allocated
apnic|AU|asn|24483|1|20051118|allocated
apnic|NZ|asn|24484|1|20051118|allocated
apnic|IN|asn|24485|1|20080303|allocated
apnic|MY|asn|24486|1|20051123|allocated
apnic|PH|asn|24487|1|20110216|allocated
apnic|AU|asn|24488|1|20051124|allocated
apnic|CN|asn|24489|2|20051124|allocated
apnic|TH|asn|24491|1|20051125|allocated
apnic|KH|asn|24492|1|20051125|allocated
apnic|SG|asn|24493|1|20070607|allocated
apnic|PH|asn|24494|1|20051128|allocated
apnic|CN|asn|24495|1|20051128|allocated
apnic|MN|asn|24496|1|20051129|allocated
apnic|TH|asn|24497|1|20051129|allocated
apnic|AU|asn|24498|1|20051129|allocated
apnic|PK|asn|24499|1|20051130|allocated
apnic|AU|asn|24500|1|20100407|allocated
apnic|IN|asn|24501|1|20051201|allocated
apnic|AU|asn|24502|1|20051201|allocated
apnic|NP|asn|24503|1|20080728|allocated
apnic|NP|asn|24504|1|20051205|allocated
apnic|PH|asn|24505|1|20051205|allocated
apnic|TW|asn|24506|1|20051206|allocated
apnic|AU|asn|24507|1|20090116|allocated
apnic|JP|asn|24508|1|20080403|allocated
apnic|KR|asn|24509|1|20051209|allocated
apnic|AU|asn|24510|1|20051214|allocated
apnic|JP|asn|24512|1|20051221|allocated
apnic|AU|asn|24513|1|20051222|allocated
apnic|MY|asn|24514|1|20051223|allocated
apnic|IN|asn|24515|1|20051223|allocated
apnic|AU|asn|24516|1|20100330|allocated
apnic|AU|asn|24517|1|20060104|allocated
apnic|ID|asn|24518|20|20060112|allocated
apnic|ID|asn|24538|1|20060113|allocated
apnic|IN|asn|24539|1|20060113|allocated
apnic|TH|asn|24540|1|20060116|allocated
apnic|AU|asn|24541|1|20060116|allocated
apnic|AU|asn|24542|1|20060116|allocated
apnic|AU|asn|24543|1|20060116|allocated
apnic|HK|asn|24544|1|20090105|allocated
apnic|HK|asn|24545|1|20060120|allocated
apnic|SG|asn|24546|1|20060123|allocated
apnic|CN|asn|24547|1|20060124|allocated
apnic|NZ|asn|24548|1|20060127|allocated
apnic|HK|asn|24549|1|20060130|allocated
apnic|NP|asn|24550|1|20060131|allocated
apnic|PH|asn|24551|1|20060201|allocated
apnic|SG|asn|24552|1|20060201|allocated
apnic|AU|asn|24553|1|20060202|allocated
apnic|IN|asn|24554|1|20060202|allocated
apnic|AU|asn|24555|1|20070117|allocated
apnic|BD|asn|24556|1|20060207|allocated
apnic|AU|asn|24557|1|20060207|allocated
apnic|IN|asn|24558|1|20060208|allocated
apnic|MN|asn|24559|1|20060209|allocated
apnic|IN|asn|24560|1|20060213|allocated
apnic|AU|asn|24561|1|20060213|allocated
apnic|TH|asn|24562|1|20060215|allocated
apnic|AU|asn|24563|1|20060216|allocated
apnic|AU|asn|24565|1|20060221|allocated
apnic|LA|asn|24566|1|20060221|allocated
apnic|KH|asn|24567|1|20060223|allocated
apnic|HK|asn|24568|1|20070523|allocated
apnic|AU|asn|24569|1|20060223|allocated
apnic|AU|asn|24570|1|20060223|allocated
apnic|IN|asn|24571|1|20060227|allocated
apnic|JP|asn|24572|1|20060227|allocated
apnic|TH|asn|24573|1|20060228|allocated
apnic|IN|asn|24574|1|20060302|allocated
apnic|CN|asn|24575|1|20060303|allocated
apnic|JP|asn|37888|40|20060130|allocated
apnic|AU|asn|37928|1|20071120|allocated
apnic|AU|asn|37929|1|20060303|allocated
apnic|TH|asn|37930|1|20060306|allocated
apnic|AU|asn|37931|1|20060306|allocated
apnic|TH|asn|37932|1|20060307|allocated
apnic|AU|asn|37933|1|20060307|allocated
apnic|IN|asn|37934|1|20060308|allocated
apnic|AU|asn|37935|1|20100709|allocated
apnic|CN|asn|37936|35|20060308|allocated
apnic|PK|asn|37973|1|20080606|allocated
apnic|NZ|asn|37974|1|20060313|allocated
apnic|AU|asn|37975|1|20060313|allocated
apnic|TH|asn|37977|1|20060314|allocated
apnic|AU|asn|37978|1|20060314|allocated
apnic|NZ|asn|37979|1|20060314|allocated
apnic|CN|asn|37981|1|20060317|allocated
apnic|IN|asn|37982|1|20060320|allocated
apnic|TH|asn|37983|1|20060320|allocated
apnic|JP|asn|37984|1|20060320|allocated
apnic|AU|asn|37985|1|20060320|allocated
apnic|IN|asn|37986|1|20060321|allocated
apnic|AU|asn|37987|1|20060321|allocated
apnic|CN|asn|37988|1|20060322|allocated
apnic|SG|asn|37989|1|20060324|allocated
apnic|AU|asn|37990|1|20060327|allocated
apnic|KR|asn|37991|1|20060327|allocated
apnic|TH|asn|37992|1|20060327|allocated
apnic|AU|asn|37993|1|20060329|allocated
apnic|BD|asn|37994|1|20060404|allocated
apnic|MY|asn|37995|1|20060404|allocated
apnic|AU|asn|37996|1|20060405|allocated
apnic|MY|asn|37997|1|20060410|allocated
apnic|AU|asn|37998|1|20060411|allocated
apnic|NZ|asn|37999|1|20060412|allocated
apnic|IN|asn|38000|1|20070716|allocated
apnic|SG|asn|38001|1|20060426|allocated
apnic|TH|asn|38002|1|20060427|allocated
apnic|NZ|asn|38003|1|20060502|allocated
apnic|BT|asn|38004|1|20060503|allocated
apnic|MY|asn|38005|1|20060503|allocated
apnic|MY|asn|38006|1|20060503|allocated
apnic|HK|asn|38007|1|20060503|allocated
apnic|MN|asn|38008|1|20060503|allocated
apnic|PG|asn|38009|1|20060505|allocated
apnic|VN|asn|38010|1|20060508|allocated
apnic|BD|asn|38011|1|20060508|allocated
apnic|AU|asn|38012|1|20060509|allocated
apnic|AU|asn|38013|1|20060510|allocated
apnic|AU|asn|38014|1|20070511|allocated
apnic|IN|asn|38015|1|20060511|allocated
apnic|AU|asn|38016|1|20060515|allocated
apnic|BD|asn|38017|1|20060517|allocated
apnic|NZ|asn|38018|1|20060517|allocated
apnic|CN|asn|38019|1|20060517|allocated
apnic|AU|asn|38020|1|20070712|allocated
apnic|IN|asn|38021|1|20060519|allocated
apnic|NZ|asn|38022|1|20060519|allocated
apnic|BD|asn|38023|1|20060522|allocated
apnic|TH|asn|38024|1|20060522|allocated
apnic|NZ|asn|38025|1|20060522|allocated
apnic|BD|asn|38026|1|20060522|allocated
apnic|CN|asn|38027|1|20060522|allocated
apnic|SG|asn|38028|1|20060523|allocated
apnic|IN|asn|38029|1|20060523|allocated
apnic|BD|asn|38030|1|20060524|allocated
apnic|BD|asn|38031|1|20060525|allocated
apnic|HK|asn|38032|1|20060525|allocated
apnic|JP|asn|38033|1|20060525|allocated
apnic|TH|asn|38034|1|20060526|allocated
apnic|CN|asn|38035|1|20060529|allocated
apnic|BD|asn|38036|1|20060529|allocated
apnic|NZ|asn|38037|1|20060530|allocated
apnic|MN|asn|38038|1|20060530|allocated
apnic|LK|asn|38039|1|20060530|allocated
apnic|TH|asn|38040|1|20060530|allocated
apnic|TH|asn|38041|1|20060531|allocated
apnic|MN|asn|38042|1|20060531|allocated
apnic|JP|asn|38043|1|20060531|allocated
apnic|MY|asn|38044|1|20060531|allocated
apnic|TW|asn|38045|1|20060601|allocated
apnic|AU|asn|38046|1|20060602|allocated
apnic|SG|asn|38047|1|20060602|allocated
apnic|AU|asn|38048|1|20060602|allocated
apnic|AU|asn|38049|1|20060602|allocated
apnic|AU|asn|38050|1|20060605|allocated
apnic|MN|asn|38051|1|20060607|allocated
apnic|NZ|asn|38052|1|20060608|allocated
apnic|IN|asn|38053|1|20090918|allocated
apnic|BD|asn|38054|1|20060608|allocated
apnic|SG|asn|38055|1|20060608|allocated
apnic|HK|asn|38056|1|20060609|allocated
apnic|IN|asn|38058|1|20060613|allocated
apnic|TW|asn|38059|1|20060613|allocated
apnic|ID|asn|38060|1|20060613|allocated
apnic|AU|asn|38061|1|20060614|allocated
apnic|AU|asn|38062|1|20060615|allocated
apnic|NZ|asn|38064|1|20080725|allocated
apnic|NZ|asn|38065|1|20060615|allocated
apnic|AU|asn|38066|1|20090507|allocated
apnic|HK|asn|38067|1|20060616|allocated
apnic|AU|asn|38068|1|20100222|allocated
apnic|BD|asn|38069|1|20060619|allocated
apnic|BD|asn|38071|1|20060623|allocated
apnic|IN|asn|38072|1|20060627|allocated
apnic|TH|asn|38074|1|20060629|allocated
apnic|AU|asn|38075|1|20060629|allocated
apnic|AU|asn|38076|1|20060630|allocated
apnic|TL|asn|38077|1|20060630|allocated
apnic|AU|asn|38078|1|20070705|allocated
apnic|NZ|asn|38079|1|20060704|allocated
apnic|JP|asn|38080|1|20060706|allocated
apnic|TH|asn|38081|2|20060706|allocated
apnic|AU|asn|38083|1|20060707|allocated
apnic|AU|asn|38084|1|20060707|allocated
apnic|AU|asn|38085|1|20060707|allocated
apnic|KR|asn|38086|50|20060707|allocated
apnic|BD|asn|38137|1|20081224|allocated
apnic|BD|asn|38138|1|20060711|allocated
apnic|IN|asn|38139|1|20060711|allocated
apnic|NZ|asn|38140|1|20060711|allocated
apnic|ID|asn|38141|25|20060712|allocated
apnic|HK|asn|38166|1|20060712|allocated
apnic|AU|asn|38167|1|20100505|allocated
apnic|TH|asn|38168|1|20060713|allocated
apnic|AU|asn|38169|1|20060714|allocated
apnic|AU|asn|38170|1|20060714|allocated
apnic|ID|asn|38171|1|20060714|allocated
apnic|AU|asn|38172|1|20060714|allocated
apnic|AU|asn|38173|1|20060717|allocated
apnic|IN|asn|38174|1|20060717|allocated
apnic|HK|asn|38176|1|20060719|allocated
apnic|HK|asn|38177|1|20060720|allocated
apnic|NZ|asn|38178|1|20060724|allocated
apnic|AU|asn|38179|1|20060724|allocated
apnic|PH|asn|38180|1|20060725|allocated
apnic|SG|asn|38181|1|20060725|allocated
apnic|MY|asn|38182|1|20060725|allocated
apnic|PH|asn|38183|1|20060725|allocated
apnic|TH|asn|38184|1|20060726|allocated
apnic|IN|asn|38185|1|20060726|allocated
apnic|HK|asn|38186|1|20060726|allocated
apnic|TW|asn|38187|1|20100407|allocated
apnic|IN|asn|38188|1|20060727|allocated
apnic|NZ|asn|38189|1|20060728|allocated
apnic|AU|asn|38190|1|20060731|allocated
apnic|IN|asn|38191|1|20060731|allocated
apnic|BD|asn|38192|1|20060731|allocated
apnic|PK|asn|38193|1|20060802|allocated
apnic|AU|asn|38194|1|20060809|allocated
apnic|AU|asn|38195|1|20060809|allocated
apnic|PK|asn|38196|1|20060810|allocated
apnic|HK|asn|38197|1|20060811|allocated
apnic|TO|asn|38198|1|20060811|allocated
apnic|MY|asn|38199|1|20060814|allocated
apnic|BD|asn|38200|1|20060814|allocated
apnic|TO|asn|38201|1|20060816|allocated
apnic|ID|asn|38202|1|20100618|allocated
apnic|BD|asn|38203|1|20060817|allocated
apnic|IN|asn|38204|1|20060818|allocated
apnic|IN|asn|38205|1|20091005|allocated
apnic|AU|asn|38206|1|20060824|allocated
apnic|IN|asn|38207|1|20060828|allocated
apnic|CN|asn|38208|1|20060828|allocated
